"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002384
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,006199
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,074387
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,023842
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,004768
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,007153
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,028133
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,004768
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,003576
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,003815
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,016212
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,005245
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,034809
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,012398
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002861
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002384
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,182152
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,192881
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002861
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002861
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,082254
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,181198
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002384
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,014782
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,003338
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,016451
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,013113
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002623
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,008583
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,033379
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,008583
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,037670
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,008106
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,036240
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,012159
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,003815
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,029564
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,012398
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,006676
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,005245
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,038624
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,055313
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,008345
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,034571
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,013828
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,005484
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,006676
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,007391
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,038147
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,006676
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,021935
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,037909
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002623
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002623
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002146
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,000954
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,031710
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,073433
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,008821
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002623
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,003099
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,028849
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,057459
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,003338
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,002623
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.minEnclosingCircle | 0,032425
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.drawContours | 0,350237
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,008821
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,007153
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,004530
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,023842
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,002861
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,006199
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,021935
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,008106
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,010490
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001192
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001907
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.contourArea | 0,001669
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.arcLength | 0,001431
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | contour_filtering_loop | 22,441149
"2025-12-27 10:28:27" | visualization | save_visualization | cv2.cvtColor | 1,366138
"2025-12-27 10:28:27" | visualization | save_visualization | plt.imsave | 272,883892
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | sorted(circles) | 0,036001
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | np.mean(centers) | 0,148058
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,177383
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,010252
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,012159
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,157595
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,008583
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,012875
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,089407
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,007153
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,012159
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,063658
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,006676
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,006676
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,066996
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,006437
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,011921
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,045061
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,006437
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,015497
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,041246
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,009060
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,005245
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,041962
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,006437
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.putText | 0,017166
"2025-12-27 10:28:27" | Blink 1 (fake).jpg | detect_scoring_zones_tree | cv2.circle | 0,041246
